image	sentence_id	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang	bem_transcription	en_translation
11_4	1	3656030945.jpg	"11_4_01_210926-153501_bem_72c_elicit_2.wav
"	11	male	6.261	16000	vnd.wave	bem	bem	Baletusambikila muci dishi cakusambilamo na bantu.	From a bath tub that people use.
120_0	1	2531531628.jpg	"120_0_01_210929-142851_bem_81c_elicit_0.wav
"	11	male	5.762	16000	vnd.wave	bem	bem	Umwana umunono umukashana naikala pamupando wa panse.	A little girl is sited on a chair outside.
120_1	2	2531531628.jpg	"120_1_02_210929-142734_bem_b21_elicit_0.wav
"	12	male	9.483	16000	vnd.wave	bem	bmb	Ninshi umwana wine uyu afumishe ululimi panse bushe aleumfwa fye bwino ifi fine?	Why has she stuck her tongue out, is she enjoying this way?
120_2	1	2531531628.jpg	"120_2_01_210929-142851_bem_81c_elicit_1.wav
"	11	male	10.549	16000	vnd.wave	bem	bem	Eya mukwai afumishe ululimi panse pa mulandu wakuti natemwa ukwikala pa mupando.	Yes, she has her tongue out because she's excited to be sited outside on this seat.
120_3	2	2531531628.jpg	"120_3_02_210929-142734_bem_b21_elicit_1.wav
"	12	male	8.167	16000	vnd.wave	bem	bmb	Bushe uku ukwikele umwana uyu ni ng'anda yabafyashi bakwe olo ni mu musebo fye ekele?	Is this her parent's place or is she just sited on the roadside?
120_4	1	2531531628.jpg	"120_4_01_210929-142851_bem_81c_elicit_2.wav
"	11	male	10.935	16000	vnd.wave	bem	bem	Iyo nakalya ni pa ng'anda yabafyashi bakwe tekumusebo fye, nga ali ku musebo nga alifwala insapato ya kumakasa.	No, she's not on the road side but home, if she were on the road side, she would have shoes on.
121_0	1	2575372856.jpg	"121_0_01_210927-162539_bem_dcc_elicit_0.wav
"	11	male	6.942	16000	vnd.wave	bem	bem	Umwaume nabika ifimapofu kumyefu alebeya imyefu.	A man has soap foam on his beards as he shaves.
121_1	2	2575372856.jpg	"121_1_02_210927-161611_bem_9d4_elicit_0.wav
"	12	female	4.151	16000	vnd.wave	bem	bem	Alemoneka uwa nsansa nelyo alebeya imyemfu.	He seems so happy as he shaves.
121_2	1	2575372856.jpg	"121_2_01_210927-162539_bem_dcc_elicit_1.wav
"	11	male	11.116	16000	vnd.wave	bem	bem	Cilemoneka kwati ifi alebomfya ukubeyala imyemfu filekalipa sana pantu nafimusha notuma pumbapumba.	It seems whatever he is using to shave is painful because he has razor bumps.
121_3	2	2575372856.jpg	"121_3_02_210927-161611_bem_9d4_elicit_1.wav
"	12	female	4.855	16000	vnd.wave	bem	bem	Imyemfu shine te shonse alefumya pantu shimbi nashako mumbali.	He is not shaving completely because he has left some hair on the sides.
121_4	1	2575372856.jpg	"121_4_01_210927-162539_bem_dcc_elicit_2.wav
"	11	male	11.842	16000	vnd.wave	bem	bem	Umwaume uyu wine pakubeya imyemfu nabendeka na kanwa pakutila imyemfu shingafuma shonse.	He has even bent his mouth so that he can shave well.
12201_0	1	3328852290.jpg	"12201_0_01_211021-125729_bem_dcc_elicit_0.wav
"	11	male	13.884	16000	vnd.wave	bem	bem	Bashitata abengi sana bambi nabekala bali ku maliketi baleshitisha ifintu ifyapusana pusana.	A number of men, some sited are in a marketplace selling different items.
12201_1	2	3328852290.jpg	"12201_1_02_211021-125604_bem_142_elicit_0.wav
"	12	male	19.261	16000	vnd.wave	bem	bem	Aba bshitata batatu bali pa maliketi baleshitisha ifyakulya pamo nga bacilemba, ba tomato elyo nomusalu, kabili balemoneka ukuti nabanaka icine cine pa mulandu wakuposa inshita iikalamba ukushitisha fintu baleshitisha.	The three men are selling food such as beans, tomatoes and other vegetables, and  they seem so tired because of spending so much time selling.
12201_2	1	3328852290.jpg	"12201_2_01_211021-125729_bem_dcc_elicit_1.wav
"	11	male	14.656	16000	vnd.wave	bem	bem	Elyo pali aba bashitata bambi beminine fye te bonse kwena abaleshitisha bambi nabekata mu misana shabo bambi bapwenekefye nshishibe ne fyo balelolesha.	Not all the men however are selling, some are just standing and aimlessly looking at something while holding their waists, I have no idea what they are looking at.
12201_3	2	3328852290.jpg	"12201_3_02_211021-125604_bem_142_elicit_1.wav
"	12	male	13.612	16000	vnd.wave	bem	bem	Cilepala ukuti iyi emaliketi ikalamba sana kuncende bekalila. Elo pali aba bashitata abengi nabafwala amatoloshi bambi abengi bafwele ifipalile ukuti fitenge.	It seems this is the biggest market in this place. A number of these men are in trousers while others are in African attires (fitenges).
12201_4	1	3328852290.jpg	"12201_4_01_211021-125729_bem_dcc_elicit_2.wav
"	11	male	14.792	16000	vnd.wave	bem	bem	Elo pali ababene bashi tata abengi bafwele ifyakufwala ifyabuta kumuulu nomba balemoneka kwati bonse bali ne nsala cilepala kwati tabalile	Many of these men are dressed in white on top but they look so hungry, it's like they haven't eaten.
12202_0	1	2482588693.jpg	"12202_0_01_211021-131528_bem_dcc_elicit_0.wav
"	11	male	13.521	16000	vnd.wave	bem	bem	Abalumendo babili bacitile kwati nabafukama elyo baimya ukuboko kumo mu muulu kumbi kuliko munshiko panono elyo balelolesha mu muulu	Two young have each put one hand in the air then the other on a bottle top and they are facing the sky.
12202_2	1	2482588693.jpg	"12202_2_01_211021-131528_bem_dcc_elicit_1.wav
"	11	male	12.342	16000	vnd.wave	bem	bem	Nomba nga cakutila walilolekeshe pali ici cikope finshi ulemona bushe iyi incende ilemoneka shani?	What are you seeing on this picture, how does this place look like?
12202_3	2	2482588693.jpg	"12202_3_02_211021-131538_bem_142_elicit_1.wav
"	12	male	12.659	16000	vnd.wave	bem	bem	Kwena ici icikope naciwama icine cine kabili ne ncende baliko ilemoneka iyayemba kabili icikulwa icili kunuma yabo cilemoneka icakulwa bwino icine cine.	This is a beautiful picture and the place is lovely, the building behind them too is well built.
12202_4	1	2482588693.jpg	"12202_4_01_211021-131528_bem_dcc_elicit_2.wav
"	11	male	13.748	16000	vnd.wave	bem	bem	Cishinka naulungika emulandu wine balemonekela abansansa pantu ne cikulwa baliko cisuma, incende ilemoneka iyayemba bwino sana.	Yes you are right, that is why they look so happy because even the building they are in is beautiful, indeed this is a very nice place.
12203_0	1	2848571082.jpg	"12203_0_01_211021-132330_bem_dcc_elicit_0.wav
"	11	male	8.938	16000	vnd.wave	bem	bem	Imbwa iya yemba bwino sana ili palubansa lwa ng'anda ileangala.	A very nice dog is playing outside a house.
12203_2	1	2848571082.jpg	"12203_2_01_211021-132330_bem_dcc_elicit_1.wav
"	11	male	16.403	16000	vnd.wave	bem	bem	Elyo iyi ine imbwa ilemoneka iya yemba bwino sana amasako yayako yantu yafita kabili yabeka. Naitoloka naikwata nacimo ku kanwa icapala umupila.	This is a very pretty dog with black and shiny fur. It has jumped has something like a ball stuck to it's mouth.
12203_3	2	2848571082.jpg	"12203_3_02_211021-132341_bem_142_elicit_1.wav
"	12	male	14.066	16000	vnd.wave	bem	bem	Ala iyi imbwa yalisalapuka icine cine kabili naitoloka naikwata no mupila kukanwa kaiko. Ala we mbwa wee walicenjela	This dog is so cleaver and it has something like a ball on its mouth. Indeed it is cleaver.
12203_4	1	2848571082.jpg	"12203_4_01_211021-132330_bem_dcc_elicit_2.wav
"	11	male	12.092	16000	vnd.wave	bem	bem	Cishinka cilemoneka kwati umwine uwaiteka alibikako amano mukuisambilisha ifya kutoloka kumona fye fintu itolweke	Its true and its looks like the dogs owner knows how to teach his dog you can just see from the way the dog has jumped.
12204_0	1	6223093296.jpg	"12204_0_01_211021-132939_bem_dcc_elicit_0.wav
"	11	male	12.455	16000	vnd.wave	bem	bem	Umulumendo ali pali bemba uwapabuka sana aleanga icangalo icakushelemuka ukubonfya imbao iyapapatala	A young man is on sea playing with his surfing board.
12204_1	2	6223093296.jpg	"12204_1_02_211021-134220_bem_142_elicit_0.wav
"	12	male	15.2	16000	vnd.wave	bem	bem	Wee bemba umukalamba ee kabili alemoneka bwino sana elo amenshi yalemoneka ayayemba icine cine kabili umulumendo naima pamulandu wa kuti bemba acimwimya	What a big beautful sea it is and a young is way up high on his surf board.
12204_2	1	6223093296.jpg	"12204_2_01_211021-132939_bem_dcc_elicit_1.wav
"	11	male	12.5	16000	vnd.wave	bem	bem	Elyo uyu wine shitata na fwala ne cimpompo ku mutwe icakumucingilisha, kabili nafwala na kaputula iya makumbi makumbi mwapita nefyakashika	This same old man is putting on an helmet for protection and is also putting on a blue short with red stips.
12204_3	2	6223093296.jpg	"12204_3_02_211021-134220_bem_142_elicit_1.wav
"	12	male	17.855	16000	vnd.wave	bem	bem	iyi icende ilemoneka ukuti yaliwama icine cine kabili eko abantu baya mukwangalila kabili uyu umulumendo alemoneka uwashipa icine cine ukwangalila pali bemba pantu taca-anguka iyo	This is a lovely place and it looks like its where people go and fun and this young man is really brave to be surfing like this.
12204_4	1	6223093296.jpg	"12204_4_01_211021-132939_bem_dcc_elicit_2.wav
"	11	male	14.565	16000	vnd.wave	bem	bem	Elyo pa mulu wakushipa cilepala kwati mu minwe yakwe nakwata ne intambo ilemutinta lintu aleangalila pali bemba kuli icapala indeke ku muulu	And on top of him  being brave he has a rope in his hands which is tied so something pulling him has he is surfing.
12205_0	1	3423225860.jpg	"12205_0_01_211021-134707_bem_dcc_elicit_0.wav
"	11	male	13.068	16000	vnd.wave	bem	bem	Na mayo ali mucibansa ca fyangalo aleteya icangalo cintu aishibisha ukuteya elyo alemoneka alicenjela muli ici cangalo	A lady is in the tenis court playing and she is good at it.
12205_1	2	3423225860.jpg	"12205_1_02_211021-134718_bem_142_elicit_0.wav
"	12	male	15.404	16000	vnd.wave	bem	bem	umukashana ubusuma ee alemoneka uwayemba icine cine kabili umushishi wakwe walilukwa bwino kabili nafwala necitambala ku mutwe wakwe	What a beautful lady her hair is well plainted and she has a head wrap.
12205_2	1	3423225860.jpg	"12205_2_01_211021-134707_bem_dcc_elicit_1.wav
"	11	male	12.682	16000	vnd.wave	bem	bem	Nimbona akatambala uyu umukashana afwele kalemoneka akayemba pantu kantu kabuta elyo napacongewa akatu akakashika akalemoneka bwino sana	And She has a nice white head wrap with a symbol of Nike
12205_3	2	3423225860.jpg	"12205_3_02_211021-134718_bem_142_elicit_1.wav
"	12	male	16.017	16000	vnd.wave	bem	bem	Ifyakufwala afwele uyu mukashana filemoneka ifisuma icine cine, ilaya afwele lilemoneka ilisuma kabili nama sikiyo yakayena naya yemba icine cine	She is putting on very nice clothes awell as nice hear rings.
12205_4	1	3423225860.jpg	"12205_4_01_211021-134707_bem_dcc_elicit_2.wav
"	11	male	14.361	16000	vnd.wave	bem	bem	Elo kunuma yakwe nangula cakutila takulemwenekesha sana, kulemoneka kuli na bantu abengi abeshile mukutamba ici cangalo cilepala kwati balicitemwa.	Even though we can't see clearly from behind its looks like there are a lot  of people who have come to watch the game.
12206_0	1	1505686764.jpg	"12206_0_01_211021-140440_bem_dcc_elicit_0.wav
"	11	male	8.28	16000	vnd.wave	bem	bem	Umulumendo naimina pe libwe elyo tafwele ne shati.	A  young boy is standing on a rock shirtless
12206_1	2	1505686764.jpg	"12206_1_02_211021-140328_bem_142_elicit_0.wav
"	12	male	13.748	16000	vnd.wave	bem	bem	Kuncende ali kulemoneka ukusuma sana kabili kuli ifimuti, utufyani, elo na kabili kulemonako akamumana akanono	The place he is at looks very nice with trees and grass and there is a river from a distance.
12206_2	1	1505686764.jpg	"12206_2_01_211021-140440_bem_dcc_elicit_1.wav
"	11	male	13.862	16000	vnd.wave	bem	bem	Aka akamumana kalemonaka kwati kashiba fye elyo mwalifula amabwe ayengi sana pantu ne ncende fye nga twalolekesha ilemonekafye kwaisula fye amabwe.	This river looks deep and there are rocks every where.
12206_3	2	1505686764.jpg	"12206_3_02_211021-140328_bem_142_elicit_1.wav
"	12	male	13.612	16000	vnd.wave	bem	bem	Nga fintu balandilepo kale uyu umulumendo takwete icakuflwa kumulu pamubili wakwe kabili nafwala na kaputula yakashikila elyo ne nsapato kabili alelolesha amenshi	The boy is shirtless and he is putting a short Red pants with shoes on while stairing in the water .
12206_4	1	1505686764.jpg	"12206_4_01_211021-140440_bem_dcc_elicit_2.wav
"	11	male	12.999	16000	vnd.wave	bem	bem	Cilemoneka kwati uyu mulumendo akasuba nakamoca sana emulandu wine nafula naipekanya alefwaya ukuwingila mu menshi	It looks like a suuny day thats why he has taken off his shirt in readyness for swiming.
12207_0	1	2339273772.jpg	"12207_0_01_211021-140900_bem_dcc_elicit_0.wav
"	11	male	12.841	16000	vnd.wave	bem	bem	Umulumendo naikala pe tebulo naikata akapala kwati ni ka kapu akanono kabili akabuta	A boy is sited on the table with a small cup in his hands.
12207_1	2	2339273772.jpg	"12207_1_02_211021-140911_bem_142_elicit_0.wav
"	12	male	13.725	16000	vnd.wave	bem	bem	Cine cine uyu umulumendo naikala pe tebulo, kabili ukuboko kwa kwe kumbi kuli petebulo elo nafwala necampepo	True he is sited on the table and his other hand is on the table too and is puttin on something warm. 
12207_2	1	2339273772.jpg	"12207_2_01_211021-140900_bem_dcc_elicit_1.wav
"	11	male	13.453	16000	vnd.wave	bem	bem	Nomba nga kutila walimulolekeshe uyu wine mulumendo fintu alemoneka, bushe kuti watila alemoneka shani?	If you look closely how can you describe this boy?
12207_3	2	2339273772.jpg	"12207_3_02_211021-140911_bem_142_elicit_1.wav
"	12	male	13.431	16000	vnd.wave	bem	bem	Nga kulolekesha sana uyu mulumendo cipalile kwati nakalimo paciba ifyo acilanwa muli ka kapu akanono akabuta, pantu nga kumulolekesha bwwino sana natonta sana amenso kuli aka ka kapu akanono. 	If we look closely its like he was taking drinking something from the white cup because his eyes are foused on the cup.
12207_4	1	2339273772.jpg	"12207_4_01_211021-140900_bem_dcc_elicit_2.wav
"	11	male	16.72	16000	vnd.wave	bem	bem	Nomba ine nga nalolekesha ndemona kwati nakolwa kabili acilanwa ubwalwa nangula umwangashi kumona fye  amenso fintu yalemoneka nayaya na ku muulu. 	I am thinking he is drunk, he was drinking beer you can just tell from the way his eyes are looking.
12208_0	1	193225278.jpg	"12208_0_01_211021-141304_bem_dcc_elicit_0.wav
"	11	male	13.113	16000	vnd.wave	bem	bem	Na mayo ali mucikulwa ico bakula bwino sana kabili ici cikulwa mwaliba ifintu ifyalekana lekana ifyo bapanga bwino sana.	A lady is ni a nice building with a lot of nice things they have made.
12208_1	2	193225278.jpg	"12208_1_02_211021-141448_bem_142_elicit_0.wav
"	12	male	13.09	16000	vnd.wave	bem	bem	Ca cine uyu namayo ali mu cikulwa kabili alewamya ifya kuwamya wamya kuli ici icilemoneka ica mbao kabili icikwete utushimbi	Its true  this lady is in the room doing some cleaning.
12208_2	1	193225278.jpg	"12208_2_01_211021-141304_bem_dcc_elicit_1.wav
"	11	male	14.202	16000	vnd.wave	bem	bem	Ici cine icikwtete utushimbi cilemoneka kwati cintu ba bonfya mukuteya icangalo pantu nga nalolesha apeminine uyu umukashana pali notumipila utunono.	And the same thing she is cleaning looks like its something they use to play a game, beacuse they are balls
12208_3	2	193225278.jpg	"12208_3_02_211021-141448_bem_142_elicit_1.wav
"	12	male	14.52	16000	vnd.wave	bem	bem	Kabili muli ici cine cikulwa muli ifintu ifyalekana lekana pamo nge tebulo elo na kabili kuli cimo icilemoneka icakashikila kashikila icilepala icishimbi.	In the same room, there are a lot of things on the table and there is a red steel.
12208_4	1	193225278.jpg	"12208_4_01_211021-141304_bem_dcc_elicit_2.wav
"	11	male	13.839	16000	vnd.wave	bem	bem	Elyo uyu namayo alemoneka temukashana iyo alemoneka mukalambako panono elyo alikwata ne mishishi ishipi teshitali.	And this is not a young woman she is a little bit older and she has short hair.
12209_0	1	449233992.jpg	"12209_0_01_211021-141958_bem_dcc_elicit_0.wav
"	11	male	12.5	16000	vnd.wave	bem	bem	Abantu aba pusana pusana bana mayo, bashi tata, abana abanono, abakashana na baume bali mucikulwa icikalamba sana.	Diffrent people, woman, men and children are in the building.
12209_2	1	449233992.jpg	"12209_2_01_211021-141958_bem_dcc_elicit_1.wav
"	11	male	12.818	16000	vnd.wave	bem	bem	Elyo nga nalolekesha sana muli ici cine cikulwa, pakati paliba icapala umupila icabulungana ico baimika.	And if i look closely in the same building there is something that looks like a big ball in the middle.
12209_3	2	449233992.jpg	"12209_3_02_211021-141909_bem_142_elicit_1.wav
"	12	male	12.523	16000	vnd.wave	bem	bem	Kabili ici icapala umupila balicipikula ne nsalu iyakwata amalangi ayalekana lekana, kabili ne cikulwa cakaena cilemoneka icakosa icine cine.	The same thing that looks like a big ball has been covered and painted with diffrent colours. And this is a strong building.
12209_4	1	449233992.jpg	"12209_4_01_211021-141958_bem_dcc_elicit_2.wav
"	11	male	13.794	16000	vnd.wave	bem	bem	Ici ickulwa cilemoneka icakosa pantu cakulwa nefishimbi ifyakosa nga nshi kabili nama galashi yalemoneka ayakosa	This is a strong building beacuse they have build it with big steel that holds it and the glasses look very strong.
12210_0	1	483925806.jpg	"12210_0_01_211021-142436_bem_dcc_elicit_0.wav
"	11	male	11.502	16000	vnd.wave	bem	bem	Bashi tata babili abalemana abacikulile nabeminina pakati ka musebo.	Two old disabled men are standing on the middle of the road.
12210_1	2	483925806.jpg	"12210_1_02_211021-142450_bem_142_elicit_0.wav
"	12	male	12.705	16000	vnd.wave	bem	bem	Cine cine nabeminina pakati ka musebo kabili nabekala pa twapala ututukutuku utunono kabili nabafwala nama galashi ku menso yabo.	Its true they are standing on the middle of the road and they are sited on something that look like small motor cycles and they are putting on sun glasses. 
12210_2	1	483925806.jpg	"12210_2_01_211021-142436_bem_dcc_elicit_1.wav
"	11	male	13.317	16000	vnd.wave	bem	bem	Cilemoneka kwati akasuba nakotoka sana emulandu wine bafwalile aya magalashi pakutila bacingilishe amenso yabo	And it looks like a sunny day thats why they are putting on sun glasses
12210_3	2	483925806.jpg	"12210_3_02_211021-142450_bem_142_elicit_1.wav
"	12	male	12.909	16000	vnd.wave	bem	bem	Pa ncende pantu bali aba bashi tata babili ni petuka pantu bali kabili petuka palemoneka utupampa elo na fimbi ifya lekana lekana.	The two old men are standing on the store and there are different things around them.
12210_4	1	483925806.jpg	"12210_4_01_211021-142436_bem_dcc_elicit_2.wav
"	11	male	13.272	16000	vnd.wave	bem	bem	Aba bashitata bonse babili apo balilemana cilemoneka kwati tabakumanisha ukuyendela abene emulandu wine balebonfesha utu ututukutuku.	The fact that the two old men are disabled and can't walk on their own thats they are using something like small motor cycle.
12211_0	1	265528702.jpg	"12211_0_01_211021-143143_bem_dcc_elicit_0.wav
"	11	male	12.364	16000	vnd.wave	bem	bem	Shitata ali mu mpanga elo iyi impanga ilemoneka iikalamba sana eko ele mukwangalila.	A man is in the wild bush it look like he has gone hiking.
12211_1	2	265528702.jpg	"12211_1_02_211021-142821_bem_142_elicit_0.wav
"	12	male	13.68	16000	vnd.wave	bem	bem	Ku ncende kuli shitata uku kulemoneka ukwayemba icine cine kabili kusuma ifimuti ifyo fye filemoneka, filemoneka ifingi kabili ifyatitikana kabili ifisuma.	This is a beautful place with many trees.
