image,image_id,speaker_id,gender,duration,sample_rate,audio_format,recording_lang,native_lang,bem_transcription,eng_translation
12204_3,6223093296.jpg,12,male,17.855,16000,vnd.wave,bem,bem,iyi icende ilemoneka ukuti yaliwama icine cine kabili eko abantu baya mukwangalila kabili uyu umulumendo alemoneka uwashipa icine cine ukwangalila pali bemba pantu taca-anguka iyo,This is a lovely place and it looks like its where people go and fun and this young man is really brave to be surfing like this.
12204_4,6223093296.jpg,11,male,14.565,16000,vnd.wave,bem,bem,Elyo pa mulu wakushipa cilepala kwati mu minwe yakwe nakwata ne intambo ilemutinta lintu aleangalila pali bemba kuli icapala indeke ku muulu,And on top of him  being brave he has a rope in his hands which is tied so something pulling him has he is surfing.
12205_0,3423225860.jpg,11,male,13.068,16000,vnd.wave,bem,bem,Na mayo ali mucibansa ca fyangalo aleteya icangalo cintu aishibisha ukuteya elyo alemoneka alicenjela muli ici cangalo,A lady is in the tenis court playing and she is good at it.
12205_1,3423225860.jpg,12,male,15.404,16000,vnd.wave,bem,bem,umukashana ubusuma ee alemoneka uwayemba icine cine kabili umushishi wakwe walilukwa bwino kabili nafwala necitambala ku mutwe wakwe,What a beautful lady her hair is well plainted and she has a head wrap.
12205_2,3423225860.jpg,11,male,12.682,16000,vnd.wave,bem,bem,Nimbona akatambala uyu umukashana afwele kalemoneka akayemba pantu kantu kabuta elyo napacongewa akatu akakashika akalemoneka bwino sana,And She has a nice white head wrap with a symbol of Nike
12205_3,3423225860.jpg,12,male,16.017,16000,vnd.wave,bem,bem,"Ifyakufwala afwele uyu mukashana filemoneka ifisuma icine cine, ilaya afwele lilemoneka ilisuma kabili nama sikiyo yakayena naya yemba icine cine",She is putting on very nice clothes awell as nice hear rings.
12205_4,3423225860.jpg,11,male,14.361,16000,vnd.wave,bem,bem,"Elo kunuma yakwe nangula cakutila takulemwenekesha sana, kulemoneka kuli na bantu abengi abeshile mukutamba ici cangalo cilepala kwati balicitemwa.",Even though we can't see clearly from behind its looks like there are a lot  of people who have come to watch the game.
12206_0,1505686764.jpg,11,male,8.28,16000,vnd.wave,bem,bem,Umulumendo naimina pe libwe elyo tafwele ne shati.,A  young boy is standing on a rock shirtless
12206_1,1505686764.jpg,12,male,13.748,16000,vnd.wave,bem,bem,"Kuncende ali kulemoneka ukusuma sana kabili kuli ifimuti, utufyani, elo na kabili kulemonako akamumana akanono",The place he is at looks very nice with trees and grass and there is a river from a distance.
12206_2,1505686764.jpg,11,male,13.862,16000,vnd.wave,bem,bem,Aka akamumana kalemonaka kwati kashiba fye elyo mwalifula amabwe ayengi sana pantu ne ncende fye nga twalolekesha ilemonekafye kwaisula fye amabwe.,This river looks deep and there are rocks every where.
12206_3,1505686764.jpg,12,male,13.612,16000,vnd.wave,bem,bem,Nga fintu balandilepo kale uyu umulumendo takwete icakuflwa kumulu pamubili wakwe kabili nafwala na kaputula yakashikila elyo ne nsapato kabili alelolesha amenshi,The boy is shirtless and he is putting a short Red pants with shoes on while stairing in the water .
12206_4,1505686764.jpg,11,male,12.999,16000,vnd.wave,bem,bem,Cilemoneka kwati uyu mulumendo akasuba nakamoca sana emulandu wine nafula naipekanya alefwaya ukuwingila mu menshi,It looks like a suuny day thats why he has taken off his shirt in readyness for swiming.
12207_0,2339273772.jpg,11,male,12.841,16000,vnd.wave,bem,bem,Umulumendo naikala pe tebulo naikata akapala kwati ni ka kapu akanono kabili akabuta,A boy is sited on the table with a small cup in his hands.
12207_1,2339273772.jpg,12,male,13.725,16000,vnd.wave,bem,bem,"Cine cine uyu umulumendo naikala pe tebulo, kabili ukuboko kwa kwe kumbi kuli petebulo elo nafwala necampepo",True he is sited on the table and his other hand is on the table too and is puttin on something warm. 
12207_2,2339273772.jpg,11,male,13.453,16000,vnd.wave,bem,bem,"Nomba nga kutila walimulolekeshe uyu wine mulumendo fintu alemoneka, bushe kuti watila alemoneka shani?",If you look closely how can you describe this boy?
12207_3,2339273772.jpg,12,male,13.431,16000,vnd.wave,bem,bem,"Nga kulolekesha sana uyu mulumendo cipalile kwati nakalimo paciba ifyo acilanwa muli ka kapu akanono akabuta, pantu nga kumulolekesha bwwino sana natonta sana amenso kuli aka ka kapu akanono. ",If we look closely its like he was taking drinking something from the white cup because his eyes are foused on the cup.
12207_4,2339273772.jpg,11,male,16.72,16000,vnd.wave,bem,bem,Nomba ine nga nalolekesha ndemona kwati nakolwa kabili acilanwa ubwalwa nangula umwangashi kumona fye  amenso fintu yalemoneka nayaya na ku muulu. ,"I am thinking he is drunk, he was drinking beer you can just tell from the way his eyes are looking."
12208_0,193225278.jpg,11,male,13.113,16000,vnd.wave,bem,bem,Na mayo ali mucikulwa ico bakula bwino sana kabili ici cikulwa mwaliba ifintu ifyalekana lekana ifyo bapanga bwino sana.,A lady is ni a nice building with a lot of nice things they have made.
12208_1,193225278.jpg,12,male,13.09,16000,vnd.wave,bem,bem,Ca cine uyu namayo ali mu cikulwa kabili alewamya ifya kuwamya wamya kuli ici icilemoneka ica mbao kabili icikwete utushimbi,Its true  this lady is in the room doing some cleaning.
12208_2,193225278.jpg,11,male,14.202,16000,vnd.wave,bem,bem,Ici cine icikwtete utushimbi cilemoneka kwati cintu ba bonfya mukuteya icangalo pantu nga nalolesha apeminine uyu umukashana pali notumipila utunono.,"And the same thing she is cleaning looks like its something they use to play a game, beacuse they are balls"
12208_3,193225278.jpg,12,male,14.52,16000,vnd.wave,bem,bem,Kabili muli ici cine cikulwa muli ifintu ifyalekana lekana pamo nge tebulo elo na kabili kuli cimo icilemoneka icakashikila kashikila icilepala icishimbi.,"In the same room, there are a lot of things on the table and there is a red steel."
12208_4,193225278.jpg,11,male,13.839,16000,vnd.wave,bem,bem,Elyo uyu namayo alemoneka temukashana iyo alemoneka mukalambako panono elyo alikwata ne mishishi ishipi teshitali.,And this is not a young woman she is a little bit older and she has short hair.
12209_0,449233992.jpg,11,male,12.5,16000,vnd.wave,bem,bem,"Abantu aba pusana pusana bana mayo, bashi tata, abana abanono, abakashana na baume bali mucikulwa icikalamba sana.","Diffrent people, woman, men and children are in the building."
12209_1,449233992.jpg,12,male,10.64,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12209_2,449233992.jpg,11,male,12.818,16000,vnd.wave,bem,bem,"Elyo nga nalolekesha sana muli ici cine cikulwa, pakati paliba icapala umupila icabulungana ico baimika.",And if i look closely in the same building there is something that looks like a big ball in the middle.
12209_3,449233992.jpg,12,male,12.523,16000,vnd.wave,bem,bem,"Kabili ici icapala umupila balicipikula ne nsalu iyakwata amalangi ayalekana lekana, kabili ne cikulwa cakaena cilemoneka icakosa icine cine.",The same thing that looks like a big ball has been covered and painted with diffrent colours. And this is a strong building.
12209_4,449233992.jpg,11,male,13.794,16000,vnd.wave,bem,bem,Ici ickulwa cilemoneka icakosa pantu cakulwa nefishimbi ifyakosa nga nshi kabili nama galashi yalemoneka ayakosa,This is a strong building beacuse they have build it with big steel that holds it and the glasses look very strong.
12210_0,483925806.jpg,11,male,11.502,16000,vnd.wave,bem,bem,Bashi tata babili abalemana abacikulile nabeminina pakati ka musebo.,Two old disabled men are standing on the middle of the road.
12210_1,483925806.jpg,12,male,12.705,16000,vnd.wave,bem,bem,Cine cine nabeminina pakati ka musebo kabili nabekala pa twapala ututukutuku utunono kabili nabafwala nama galashi ku menso yabo.,Its true they are standing on the middle of the road and they are sited on something that look like small motor cycles and they are putting on sun glasses. 
12210_2,483925806.jpg,11,male,13.317,16000,vnd.wave,bem,bem,Cilemoneka kwati akasuba nakotoka sana emulandu wine bafwalile aya magalashi pakutila bacingilishe amenso yabo,And it looks like a sunny day thats why they are putting on sun glasses
12210_3,483925806.jpg,12,male,12.909,16000,vnd.wave,bem,bem,Pa ncende pantu bali aba bashi tata babili ni petuka pantu bali kabili petuka palemoneka utupampa elo na fimbi ifya lekana lekana.,The two old men are standing on the store and there are different things around them.
12210_4,483925806.jpg,11,male,13.272,16000,vnd.wave,bem,bem,Aba bashitata bonse babili apo balilemana cilemoneka kwati tabakumanisha ukuyendela abene emulandu wine balebonfesha utu ututukutuku.,The fact that the two old men are disabled and can't walk on their own thats they are using something like small motor cycle.
12211_0,265528702.jpg,11,male,12.364,16000,vnd.wave,bem,bem,Shitata ali mu mpanga elo iyi impanga ilemoneka iikalamba sana eko ele mukwangalila.,A man is in the wild bush it look like he has gone hiking.
12211_1,265528702.jpg,12,male,13.68,16000,vnd.wave,bem,bem,"Ku ncende kuli shitata uku kulemoneka ukwayemba icine cine kabili kusuma ifimuti ifyo fye filemoneka, filemoneka ifingi kabili ifyatitikana kabili ifisuma.",This is a beautful place with many trees.
12211_2,265528702.jpg,11,male,14.383,16000,vnd.wave,bem,bem,"Cishinka ifi fimuti fyalititikana sana nangula fyalipalamana sana, elyo nga nalolekesha fyaba pamulu wa lupili.",Indeed this are nice packed tree so close to each other and it like they have grown on the mountain.
12211_3,265528702.jpg,12,male,15.177,16000,vnd.wave,bem,bem,Kabili nga twamona sana uyu shitata kuncende kuntu ali kulemoneka kuli akasuba sana emulandu wine afwalile ama galashi pakuti alecingilila amenso yakwe ku kasuba,and it looks like  its sunny thats why the man is putting on sun glasses.
12211_4,265528702.jpg,11,male,10.436,16000,vnd.wave,bem,bem,Uyu shitata nga twalolesha umushi wakwe ulemoneka uwafulungana cilepala kwati tasakwile cimo cine fye no mwemfu wakwe.,The man hasn't combed his hair as well as the beards.
12212_0,2255375425.jpg,11,male,12.41,16000,vnd.wave,bem,bem,Bashi tata batatu nabeka panshi bonse batatu balemoneka ababulanda.,Three old men are sited looking very sad.
12212_1,2255375425.jpg,12,male,14.724,16000,vnd.wave,bem,bem,Cine aba bashitata balemoneka nabanaka icine cine kabili bekele pa muulu napeta amolu yabo elo umbi uuli pesmba nankwe napeta amolu yakwe,"True, the old men are looking very tired. Two are sitted on top folding their legs and the other one is sited on the ground."
12212_2,2255375425.jpg,11,male,15.041,16000,vnd.wave,bem,bem,Cilemoneka kwati uyu shitata ena uwikele panshi alepanga ifyapala kwati mutondo pantu nakwata nefibombelo ifyo abikile panshi,The one sited on floor is making something like a pot and he has a lot of things around him
12212_3,2255375425.jpg,12,male,13.521,16000,vnd.wave,bem,bem,Cine cine uyu shitata uuli pesamba uulepanga ifyakupanga panga ni nakabumba nga twamona inongo shakwe shilemoneka ishayemba icine cine kabili ishisuma.,Indeed the man is a potter you can tell by the pots he has around him.
12212_4,2255375425.jpg,11,male,14.701,16000,vnd.wave,bem,bem,Cimbi naco cakutiala pakupanga nangula pakubumba ishi inongo nangula ifyapala imitondo albomfya no umulilo emulandu wine kunuma yakwe kuli inkuni.,And the other thing is that for him to make these pots he also needs fire that's why he has the fire wood behind him.
12213_0,3968045166.jpg,11,male,8.326,16000,vnd.wave,bem,bem,Umuulumendo ali pali bemba umukalaba kabili uwakwata sana amabimbi aleangala.,A young man is surfing on the sea with huge waves.
12213_1,3968045166.jpg,12,male,9.551,16000,vnd.wave,bem,bem,Cine cine aya amabimbi yalemoneka bwino sana kabili bemba ikalamba icine cine.,Indeed the waves are nice and the sea is so big.
12213_2,3968045166.jpg,11,male,8.212,16000,vnd.wave,bem,bem,Nga wamulolekesha uyu wine umulumendo mulandu nshi uletontonkaya afwalile icakufwala camusango ulya?,Why is the young man putting on something like that?
12213_3,3968045166.jpg,12,male,11.842,16000,vnd.wave,bem,bem,Umulandu afwalile ici cakufwala pantu ecasuminishiwa nga cakuti muleteya icangalo cakwangalila pali bemba mukalamba.,Beacuse it's the right atire for such games.
12213_4,3968045166.jpg,11,male,10.753,16000,vnd.wave,bem,bem,Ee cishinka cimbi cakutila ici icakufwala cilamwangukila nangula nacibomba nalintu aleangala ici icangalo.,And the other thing is that the cloth is making it easy for him to play this game
12214_0,364282261.jpg,11,male,10.958,16000,vnd.wave,bem,bem,Shitata ali mu ng'anda yakwe alewamya ing'anda elyo nakontama pakuwamya.,A man is cleaning his house.
12214_1,364282261.jpg,12,male,10.572,16000,vnd.wave,bem,bem,Cishinka sana nabulako inshita yakwe iyakutila engawamyako ing'anda pakuti ingamoneka iyabusaka bwino bwino,Its true he has taken some time to clean his house so that it looks clean.
12214_2,364282261.jpg,11,male,9.12,16000,vnd.wave,bem,bem,"Nomba mona fye nefyo ifibumba fya ng'anda yakwe filemoneka ubusaka, bushe naumona?",Can you see how clean his house walls are?
12214_3,364282261.jpg,12,male,14.588,16000,vnd.wave,bem,bem,Nimbona icine cine cilepala ukuti uyu umulemendo wabusaka icine cine kanshi emulandu wine lyonse afwaila ukutila ing'anda yakwe ilemoneka bwino emulandu wine aleiwamisha.,Its true the young loves his house to be clean thats why he always wants to keep it clean.
12214_4,364282261.jpg,11,male,10.3,16000,vnd.wave,bem,bem,uyu shitata pakuwamya iyi ing'anda alebomfya imbeketi umo abikile amenshi pakuwamya panshi elyo no mutanto pakuwamya ku fibumba.,He is using a bucket full of water and a ladder to clean his house.
12215_0,4829125933.jpg,11,male,10.89,16000,vnd.wave,bem,bem,Namayo namwentula nafwala ne fyakufwala ifyakashika elyo eminine pakati ka musebo.,A smiling woman putting on red clothes is standing on the road.
12215_1,4829125933.jpg,12,male,11.003,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12215_2,4829125933.jpg,11,male,11.57,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12215_3,4829125933.jpg,12,male,14.202,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12215_4,4829125933.jpg,11,male,13.136,16000,vnd.wave,bem,bem,Kuncende kuntu ali uyu namayo ni ncende iyayemba bwino sana elyo nafintu alemoneka fye umushishi wakwe ulemoneka uwayemba.,This is a nice place where this lady is and she has beautiful hair.
12216_0,532241548.jpg,11,male,13.657,16000,vnd.wave,bem,bem,Bana mayo na bashiata nababungana pamo cilepala kwati bonse balebengapo fimo fintu bakwte ku minwe yabo.,Men and women are gatherd together and it looks like they are reading something in their hands.
12216_1,532241548.jpg,12,male,11.116,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12216_2,532241548.jpg,11,male,14.202,16000,vnd.wave,bem,bem,Elyo cilepala kwati apa beshile bonse nimukupokelela amakambisho cibe lintu tabatampa ukubomba pantu bonse nabaipangasha.,It looks like they have gathered to get instructions because they seem equipped for work.
12216_3,532241548.jpg,12,male,13.226,16000,vnd.wave,bem,bem,Apo kuncende kuntu bali imfula ileloka nabafwala ifya kuicinga  pakutila bebomba ku mfula elyo bambi balebomfya imyamfuli.,And since it's a rainny day people are putting on rain coats others are using umbrellas.
12216_4,532241548.jpg,11,male,11.797,16000,vnd.wave,bem,bem,Elyo cilemoneka kwati uyu umulumendo uli kuntanshi yabo eulebapela amakambisho lintu tabalatampa ukubomba pantu eo bonse balelolesha.,It looks like the man in front of them is the one giving the guide lines because everyone is looking at him.
12217_0,2427490900.jpg,11,male,9.937,16000,vnd.wave,bem,bem,Bana mayo nashitata nabeka pacikulwa ico bakula bwino sana.,Men and women are sited on a nice building.
12217_1,2427490900.jpg,12,male,12.183,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12217_2,2427490900.jpg,11,male,16.539,16000,vnd.wave,bem,bem,Pantu bekele palemoneka necikulwa icakwata inceshi shibili elyo pakati papita icipampa apalembwa ifyebo nangula amashina.,Where they are sited are two big pillers and in the middile is something like a poster with names on it.
12217_3,2427490900.jpg,12,male,12.75,16000,vnd.wave,bem,bem,Cine cine kabili cilepala ni kuncende uko abantu abengi sana baya mutushisha atemwa baya mukwishisha.,It looks like it's a nice place where many people go for pleasure.
12217_4,2427490900.jpg,11,male,13.521,16000,vnd.wave,bem,bem,"Ee iyi incede eko batushisha pantu cilamuntu nakwata fye  ifyo umwine alecita bambi balelolesha pali balamya, bambi balelya bambi baleshimika.","Indeed it's a place where people go and rest,  every one is doing what they want. Others are eating while others are on phone"
12218_0,3714551959.jpg,11,male,11.547,16000,vnd.wave,bem,bem,Umulumendo ali ku ncende iya talala sana elyo aleangala icangalo cakushelemuka.,A young man is playing on a skate board in snow.
