image	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang
12218_0	3714551959.jpg	"12218_0_01_211021-145739_bem_dcc_elicit_0.wav
"	11	male	11.547	16000	vnd.wave	bem	bem
12218_1	3714551959.jpg	"12218_1_02_211021-145750_bem_142_elicit_0.wav
"	12	male	15.268	16000	vnd.wave	bem	bem
12218_2	3714551959.jpg	"12218_2_01_211021-145739_bem_dcc_elicit_1.wav
"	11	male	13.884	16000	vnd.wave	bem	bem
12218_3	3714551959.jpg	"12218_3_02_211021-145750_bem_142_elicit_1.wav
"	12	male	13.226	16000	vnd.wave	bem	bem
12218_4	3714551959.jpg	"12218_4_01_211021-145739_bem_dcc_elicit_2.wav
"	11	male	12.455	16000	vnd.wave	bem	bem
12219_0	3688858505.jpg	"12219_0_01_211021-150223_bem_dcc_elicit_0.wav
"	11	male	13.045	16000	vnd.wave	bem	bem
12219_1	3688858505.jpg	"12219_1_02_211021-150245_bem_142_elicit_0.wav
"	12	male	12.228	16000	vnd.wave	bem	bem
12219_2	3688858505.jpg	"12219_2_01_211021-150223_bem_dcc_elicit_1.wav
"	11	male	9.846	16000	vnd.wave	bem	bem
12219_3	3688858505.jpg	"12219_3_02_211021-150245_bem_142_elicit_1.wav
"	12	male	11.547	16000	vnd.wave	bem	bem
12219_4	3688858505.jpg	"12219_4_01_211021-150223_bem_dcc_elicit_2.wav
"	11	male	16.085	16000	vnd.wave	bem	bem
12220_0	2574230252.jpg	"12220_0_01_211021-150821_bem_dcc_elicit_0.wav
"	11	male	8.825	16000	vnd.wave	bem	bem
12220_1	2574230252.jpg	"12220_1_02_211021-150821_bem_142_elicit_0.wav
"	12	male	14.542	16000	vnd.wave	bem	bem
12220_2	2574230252.jpg	"12220_2_01_211021-150821_bem_dcc_elicit_1.wav
"	11	male	11.389	16000	vnd.wave	bem	bem
12220_3	2574230252.jpg	"12220_3_02_211021-150821_bem_142_elicit_1.wav
"	12	male	13.884	16000	vnd.wave	bem	bem
12220_4	2574230252.jpg	"12220_4_01_211021-150821_bem_dcc_elicit_2.wav
"	11	male	14.565	16000	vnd.wave	bem	bem
12221_0	4352209476.jpg	"12221_0_01_211021-151200_bem_dcc_elicit_0.wav
"	11	male	10.844	16000	vnd.wave	bem	bem
12221_1	4352209476.jpg	"12221_1_02_211021-151212_bem_142_elicit_0.wav
"	12	male	12.432	16000	vnd.wave	bem	bem
12221_2	4352209476.jpg	"12221_2_01_211021-151200_bem_dcc_elicit_1.wav
"	11	male	14.565	16000	vnd.wave	bem	bem
12221_3	4352209476.jpg	"12221_3_02_211021-151212_bem_142_elicit_1.wav
"	12	male	13.544	16000	vnd.wave	bem	bem
12221_4	4352209476.jpg	"12221_4_01_211021-151200_bem_dcc_elicit_2.wav
"	11	male	15.2	16000	vnd.wave	bem	bem
12222_0	4544754927.jpg	"12222_0_01_211021-151655_bem_dcc_elicit_0.wav
"	11	male	11.003	16000	vnd.wave	bem	bem
12222_1	4544754927.jpg	"12222_1_02_211021-151658_bem_142_elicit_0.wav
"	12	male	12.387	16000	vnd.wave	bem	bem
12222_2	4544754927.jpg	"12222_2_01_211021-151655_bem_dcc_elicit_1.wav
"	11	male	9.12	16000	vnd.wave	bem	bem
12222_3	4544754927.jpg	"12222_3_02_211021-151658_bem_142_elicit_1.wav
"	12	male	13.657	16000	vnd.wave	bem	bem
12222_4	4544754927.jpg	"12222_4_01_211021-151655_bem_dcc_elicit_2.wav
"	11	male	12.75	16000	vnd.wave	bem	bem
12223_0	2156726763.jpg	"12223_0_01_211021-151930_bem_dcc_elicit_0.wav
"	11	male	10.64	16000	vnd.wave	bem	bem
12223_1	2156726763.jpg	"12223_1_02_211021-151931_bem_142_elicit_0.wav
"	12	male	13.09	16000	vnd.wave	bem	bem
12223_2	2156726763.jpg	"12223_2_01_211021-151930_bem_dcc_elicit_1.wav
"	11	male	14.52	16000	vnd.wave	bem	bem
12223_3	2156726763.jpg	"12223_3_02_211021-151931_bem_142_elicit_1.wav
"	12	male	13.068	16000	vnd.wave	bem	bem
12223_4	2156726763.jpg	"12223_4_01_211021-151930_bem_dcc_elicit_2.wav
"	11	male	13.136	16000	vnd.wave	bem	bem
12224_0	3363101058.jpg	"12224_0_01_211021-152234_bem_dcc_elicit_0.wav
"	11	male	10.912	16000	vnd.wave	bem	bem
12224_1	3363101058.jpg	"12224_1_02_211021-152244_bem_142_elicit_0.wav
"	12	male	11.411	16000	vnd.wave	bem	bem
12224_2	3363101058.jpg	"12224_2_01_211021-152234_bem_dcc_elicit_1.wav
"	11	male	13.204	16000	vnd.wave	bem	bem
12224_3	3363101058.jpg	"12224_3_02_211021-152244_bem_142_elicit_1.wav
"	12	male	13.589	16000	vnd.wave	bem	bem
12224_4	3363101058.jpg	"12224_4_01_211021-152234_bem_dcc_elicit_2.wav
"	11	male	16.04	16000	vnd.wave	bem	bem
12225_0	4824883554.jpg	"12225_0_01_211021-152542_bem_dcc_elicit_0.wav
"	11	male	11.706	16000	vnd.wave	bem	bem
12225_1	4824883554.jpg	"12225_1_02_211021-152552_bem_142_elicit_0.wav
"	12	male	11.752	16000	vnd.wave	bem	bem
12225_2	4824883554.jpg	"12225_2_01_211021-152542_bem_dcc_elicit_1.wav
"	11	male	14.406	16000	vnd.wave	bem	bem
12225_3	4824883554.jpg	"12225_3_02_211021-152552_bem_142_elicit_1.wav
"	12	male	12.546	16000	vnd.wave	bem	bem
12225_4	4824883554.jpg	"12225_4_01_211021-152542_bem_dcc_elicit_2.wav
"	11	male	13.567	16000	vnd.wave	bem	bem
12226_0	2987704992.jpg	"12226_0_01_211021-153439_bem_dcc_elicit_0.wav
"	11	male	9.71	16000	vnd.wave	bem	bem
12226_1	2987704992.jpg	"12226_1_02_211021-152817_bem_142_elicit_0.wav
"	12	male	12.705	16000	vnd.wave	bem	bem
12226_2	2987704992.jpg	"12226_2_01_211021-153439_bem_dcc_elicit_1.wav
"	11	male	12.183	16000	vnd.wave	bem	bem
12226_3	2987704992.jpg	"12226_3_02_211021-152817_bem_142_elicit_1.wav
"	12	male	13.703	16000	vnd.wave	bem	bem
12226_4	2987704992.jpg	"12226_4_01_211021-153439_bem_dcc_elicit_2.wav
"	11	male	13.748	16000	vnd.wave	bem	bem
12227_0	140770875.jpg	"12227_0_01_211021-153714_bem_dcc_elicit_0.wav
"	11	male	13.09	16000	vnd.wave	bem	bem
12227_1	140770875.jpg	"12227_1_02_211021-153419_bem_142_elicit_0.wav
"	12	male	11.57	16000	vnd.wave	bem	bem
12227_2	140770875.jpg	"12227_2_01_211021-153714_bem_dcc_elicit_1.wav
"	11	male	9.755	16000	vnd.wave	bem	bem
12227_3	140770875.jpg	"12227_3_02_211021-153419_bem_142_elicit_1.wav
"	12	male	12.296	16000	vnd.wave	bem	bem
12227_4	140770875.jpg	"12227_4_01_211021-153714_bem_dcc_elicit_2.wav
"	11	male	14.792	16000	vnd.wave	bem	bem
12228_0	1855352188.jpg	"12228_0_01_211021-154045_bem_dcc_elicit_0.wav
"	11	male	12.909	16000	vnd.wave	bem	bem
12228_1	1855352188.jpg	"12228_1_02_211021-154034_bem_142_elicit_0.wav
"	12	male	10.753	16000	vnd.wave	bem	bem
12228_2	1855352188.jpg	"12228_2_01_211021-154045_bem_dcc_elicit_1.wav
"	11	male	13.884	16000	vnd.wave	bem	bem
12228_3	1855352188.jpg	"12228_3_02_211021-154034_bem_142_elicit_1.wav
"	12	male	12.795	16000	vnd.wave	bem	bem
12228_4	1855352188.jpg	"12228_4_01_211021-154045_bem_dcc_elicit_2.wav
"	11	male	14.86	16000	vnd.wave	bem	bem
12229_0	3457794471.jpg	"12229_0_01_211021-154454_bem_dcc_elicit_0.wav
"	11	male	7.123	16000	vnd.wave	bem	bem
12229_1	3457794471.jpg	"12229_1_02_211021-154450_bem_142_elicit_0.wav
"	12	male	12.977	16000	vnd.wave	bem	bem
12229_2	3457794471.jpg	"12229_2_01_211021-154454_bem_dcc_elicit_1.wav
"	11	male	13.725	16000	vnd.wave	bem	bem
12229_3	3457794471.jpg	"12229_3_02_211021-154450_bem_142_elicit_1.wav
"	12	male	11.23	16000	vnd.wave	bem	bem
12229_4	3457794471.jpg	"12229_4_01_211021-154454_bem_dcc_elicit_2.wav
"	11	male	11.321	16000	vnd.wave	bem	bem
12230_0	275994851.jpg	"12230_0_01_211021-154927_bem_dcc_elicit_0.wav
"	11	male	10.186	16000	vnd.wave	bem	bem
12230_1	275994851.jpg	"12230_1_02_211021-154817_bem_142_elicit_0.wav
"	12	male	10.3	16000	vnd.wave	bem	bem
12230_2	275994851.jpg	"12230_2_01_211021-154927_bem_dcc_elicit_1.wav
"	11	male	12.092	16000	vnd.wave	bem	bem
12230_3	275994851.jpg	"12230_3_02_211021-154817_bem_142_elicit_1.wav
"	12	male	13.362	16000	vnd.wave	bem	bem
12230_4	275994851.jpg	"12230_4_01_211021-154927_bem_dcc_elicit_2.wav
"	11	male	15.382	16000	vnd.wave	bem	bem
12231_0	2508837436.jpg	"12231_0_01_211021-163716_bem_dcc_elicit_0.wav
"	11	male	8.462	16000	vnd.wave	bem	bem
12231_1	2508837436.jpg	"12231_1_02_211021-162629_bem_142_elicit_0.wav
"	12	male	10.663	16000	vnd.wave	bem	bem
12231_2	2508837436.jpg	"12231_2_01_211021-163716_bem_dcc_elicit_1.wav
"	11	male	13.317	16000	vnd.wave	bem	bem
12231_3	2508837436.jpg	"12231_3_02_211021-162629_bem_142_elicit_1.wav
"	12	male	14.86	16000	vnd.wave	bem	bem
12231_4	2508837436.jpg	"12231_4_01_211021-163716_bem_dcc_elicit_2.wav
"	11	male	15.109	16000	vnd.wave	bem	bem
12232_0	3777690883.jpg	"12232_0_01_211021-163917_bem_dcc_elicit_0.wav
"	11	male	13.022	16000	vnd.wave	bem	bem
12232_1	3777690883.jpg	"12232_1_02_211021-163857_bem_142_elicit_0.wav
"	12	male	10.89	16000	vnd.wave	bem	bem
12232_2	3777690883.jpg	"12232_2_01_211021-163917_bem_dcc_elicit_1.wav
"	11	male	14.746	16000	vnd.wave	bem	bem
12232_3	3777690883.jpg	"12232_3_02_211021-163857_bem_142_elicit_1.wav
"	12	male	14.27	16000	vnd.wave	bem	bem
12232_4	3777690883.jpg	"12232_4_01_211021-163917_bem_dcc_elicit_2.wav
"	11	male	14.088	16000	vnd.wave	bem	bem
12233_0	4448373892.jpg	"12233_0_01_211021-164318_bem_dcc_elicit_0.wav
"	11	male	10.3	16000	vnd.wave	bem	bem
12233_1	4448373892.jpg	"12233_1_02_211021-164301_bem_142_elicit_0.wav
"	12	male	14.588	16000	vnd.wave	bem	bem
12233_2	4448373892.jpg	"12233_2_01_211021-164318_bem_dcc_elicit_1.wav
"	11	male	12.636	16000	vnd.wave	bem	bem
12233_3	4448373892.jpg	"12233_3_02_211021-164301_bem_142_elicit_1.wav
"	12	male	8.87	16000	vnd.wave	bem	bem
12233_4	4448373892.jpg	"12233_4_01_211021-164318_bem_dcc_elicit_2.wav
"	11	male	11.457	16000	vnd.wave	bem	bem
12234_0	4528304009.jpg	"12234_0_01_211021-164938_bem_dcc_elicit_0.wav
"	11	male	9.46	16000	vnd.wave	bem	bem
12234_1	4528304009.jpg	"12234_1_02_211021-164534_bem_142_elicit_0.wav
"	12	male	12.886	16000	vnd.wave	bem	bem
12234_2	4528304009.jpg	"12234_2_01_211021-164938_bem_dcc_elicit_1.wav
"	11	male	12.478	16000	vnd.wave	bem	bem
12234_3	4528304009.jpg	"12234_3_02_211021-164534_bem_142_elicit_1.wav
"	12	male	14.338	16000	vnd.wave	bem	bem
12234_4	4528304009.jpg	"12234_4_01_211021-164938_bem_dcc_elicit_2.wav
"	11	male	13.181	16000	vnd.wave	bem	bem
12235_0	2914206497.jpg	"12235_0_01_211021-165052_bem_dcc_elicit_0.wav
"	11	male	11.343	16000	vnd.wave	bem	bem
12235_1	2914206497.jpg	"12235_1_02_211021-164854_bem_142_elicit_0.wav
"	12	male	12.931	16000	vnd.wave	bem	bem
12235_2	2914206497.jpg	"12235_2_01_211021-165052_bem_dcc_elicit_1.wav
"	11	male	13.272	16000	vnd.wave	bem	bem
12235_3	2914206497.jpg	"12235_3_02_211021-164854_bem_142_elicit_1.wav
"	12	male	10.572	16000	vnd.wave	bem	bem
12235_4	2914206497.jpg	"12235_4_01_211021-165052_bem_dcc_elicit_2.wav
"	11	male	11.888	16000	vnd.wave	bem	bem
12236_0	2057305043.jpg	"12236_0_01_211021-165255_bem_dcc_elicit_0.wav
"	11	male	9.914	16000	vnd.wave	bem	bem
12236_1	2057305043.jpg	"12236_1_02_211021-165258_bem_142_elicit_0.wav
"	12	male	12.5	16000	vnd.wave	bem	bem
12236_2	2057305043.jpg	"12236_2_01_211021-165255_bem_dcc_elicit_1.wav
"	11	male	10.209	16000	vnd.wave	bem	bem
12236_3	2057305043.jpg	"12236_3_02_211021-165258_bem_142_elicit_1.wav
"	12	male	13.703	16000	vnd.wave	bem	bem
12236_4	2057305043.jpg	"12236_4_01_211021-165255_bem_dcc_elicit_2.wav
"	11	male	12.591	16000	vnd.wave	bem	bem
12237_0	4736208356.jpg	"12237_0_01_211021-165616_bem_dcc_elicit_0.wav
"	11	male	14.361	16000	vnd.wave	bem	bem
12237_1	4736208356.jpg	"12237_1_02_211021-165604_bem_142_elicit_0.wav
"	12	male	12.432	16000	vnd.wave	bem	bem
12237_2	4736208356.jpg	"12237_2_01_211021-165616_bem_dcc_elicit_1.wav
"	11	male	13.045	16000	vnd.wave	bem	bem
12237_3	4736208356.jpg	"12237_3_02_211021-165604_bem_142_elicit_1.wav
"	12	male	8.757	16000	vnd.wave	bem	bem
12237_4	4736208356.jpg	"12237_4_01_211021-165616_bem_dcc_elicit_2.wav
"	11	male	13.975	16000	vnd.wave	bem	bem
12238_0	1348113713.jpg	"12238_0_01_211021-165828_bem_dcc_elicit_0.wav
"	11	male	9.71	16000	vnd.wave	bem	bem
12238_1	1348113713.jpg	"12238_1_02_211021-165814_bem_142_elicit_0.wav
"	12	male	13.226	16000	vnd.wave	bem	bem
12238_2	1348113713.jpg	"12238_2_01_211021-165828_bem_dcc_elicit_1.wav
"	11	male	12.092	16000	vnd.wave	bem	bem
12238_3	1348113713.jpg	"12238_3_02_211021-165814_bem_142_elicit_1.wav
"	12	male	16.357	16000	vnd.wave	bem	bem
12238_4	1348113713.jpg	"12238_4_01_211021-165828_bem_dcc_elicit_2.wav
"	11	male	14.157	16000	vnd.wave	bem	bem
12239_0	2887103049.jpg	"12239_0_01_211021-170145_bem_dcc_elicit_0.wav
"	11	male	12.705	16000	vnd.wave	bem	bem
12239_1	2887103049.jpg	"12239_1_02_211021-170152_bem_142_elicit_0.wav
"	12	male	12.5	16000	vnd.wave	bem	bem
12239_2	2887103049.jpg	"12239_2_01_211021-170145_bem_dcc_elicit_1.wav
"	11	male	13.272	16000	vnd.wave	bem	bem
12239_3	2887103049.jpg	"12239_3_02_211021-170152_bem_142_elicit_1.wav
"	12	male	13.431	16000	vnd.wave	bem	bem
12239_4	2887103049.jpg	"12239_4_01_211021-170145_bem_dcc_elicit_2.wav
"	11	male	12.16	16000	vnd.wave	bem	bem
12240_0	3514188115.jpg	"12240_0_01_211021-170438_bem_dcc_elicit_0.wav
"	11	male	12.5	16000	vnd.wave	bem	bem
12240_1	3514188115.jpg	"12240_1_02_211021-170350_bem_142_elicit_0.wav
"	12	male	12.183	16000	vnd.wave	bem	bem
12240_2	3514188115.jpg	"12240_2_01_211021-170438_bem_dcc_elicit_1.wav
"	11	male	14.61	16000	vnd.wave	bem	bem
12240_3	3514188115.jpg	"12240_3_02_211021-170350_bem_142_elicit_1.wav
"	12	male	14.293	16000	vnd.wave	bem	bem
12240_4	3514188115.jpg	"12240_4_01_211021-170438_bem_dcc_elicit_2.wav
"	11	male	12.954	16000	vnd.wave	bem	bem
12241_0	2899594400.jpg	"12241_0_01_211021-170801_bem_dcc_elicit_0.wav
"	11	male	8.485	16000	vnd.wave	bem	bem
12241_1	2899594400.jpg	"12241_1_02_211021-170644_bem_142_elicit_0.wav
"	12	male	12.705	16000	vnd.wave	bem	bem
12241_2	2899594400.jpg	"12241_2_01_211021-170801_bem_dcc_elicit_1.wav
"	11	male	12.773	16000	vnd.wave	bem	bem
12241_3	2899594400.jpg	"12241_3_02_211021-170644_bem_142_elicit_1.wav
"	12	male	12.591	16000	vnd.wave	bem	bem
12241_4	2899594400.jpg	"12241_4_01_211021-170801_bem_dcc_elicit_2.wav
"	11	male	12.41	16000	vnd.wave	bem	bem
12242_0	201965684.jpg	"12242_0_01_211021-171237_bem_dcc_elicit_0.wav
"	11	male	10.935	16000	vnd.wave	bem	bem
12242_1	201965684.jpg	"12242_1_02_211021-171149_bem_142_elicit_0.wav
"	12	male	12.863	16000	vnd.wave	bem	bem
12242_2	201965684.jpg	"12242_2_01_211021-171237_bem_dcc_elicit_1.wav
"	11	male	10.005	16000	vnd.wave	bem	bem
12242_3	201965684.jpg	"12242_3_02_211021-171149_bem_142_elicit_1.wav
"	12	male	14.179	16000	vnd.wave	bem	bem
12242_4	201965684.jpg	"12242_4_01_211021-171237_bem_dcc_elicit_2.wav
"	11	male	12.795	16000	vnd.wave	bem	bem
12243_0	4709236483.jpg	"12243_0_01_211021-171542_bem_dcc_elicit_0.wav
"	11	male	9.642	16000	vnd.wave	bem	bem
12243_1	4709236483.jpg	"12243_1_02_211021-171444_bem_142_elicit_0.wav
"	12	male	16.584	16000	vnd.wave	bem	bem
12243_2	4709236483.jpg	"12243_2_01_211021-171542_bem_dcc_elicit_1.wav
"	11	male	13.612	16000	vnd.wave	bem	bem
12243_3	4709236483.jpg	"12243_3_02_211021-171444_bem_142_elicit_1.wav
"	12	male	13.294	16000	vnd.wave	bem	bem
12243_4	4709236483.jpg	"12243_4_01_211021-171542_bem_dcc_elicit_2.wav
"	11	male	12.16	16000	vnd.wave	bem	bem
12244_0	233327292.jpg	"12244_0_01_211021-172001_bem_dcc_elicit_0.wav
"	11	male	13.771	16000	vnd.wave	bem	bem
12244_1	233327292.jpg	"12244_1_02_211021-171920_bem_142_elicit_0.wav
"	12	male	12.478	16000	vnd.wave	bem	bem
12244_2	233327292.jpg	"12244_2_01_211021-172001_bem_dcc_elicit_1.wav
"	11	male	13.09	16000	vnd.wave	bem	bem
12244_3	233327292.jpg	"12244_3_02_211021-171920_bem_142_elicit_1.wav
"	12	male	13.408	16000	vnd.wave	bem	bem
12244_4	233327292.jpg	"12244_4_01_211021-172001_bem_dcc_elicit_2.wav
"	11	male	13.862	16000	vnd.wave	bem	bem
12245_0	5743199540.jpg	"12245_0_01_211021-172354_bem_dcc_elicit_0.wav
"	11	male	10.345	16000	vnd.wave	bem	bem
12245_1	5743199540.jpg	"12245_1_02_211021-172337_bem_142_elicit_0.wav
"	12	male	12.183	16000	vnd.wave	bem	bem
12245_2	5743199540.jpg	"12245_2_01_211021-172354_bem_dcc_elicit_1.wav
"	11	male	12.342	16000	vnd.wave	bem	bem
12245_3	5743199540.jpg	"12245_3_02_211021-172337_bem_142_elicit_1.wav
"	12	male	12.115	16000	vnd.wave	bem	bem
12245_4	5743199540.jpg	"12245_4_01_211021-172354_bem_dcc_elicit_2.wav
"	11	male	14.701	16000	vnd.wave	bem	bem
12246_0	7996627802.jpg	"12246_0_01_211021-172706_bem_dcc_elicit_0.wav
"	11	male	11.525	16000	vnd.wave	bem	bem
12246_1	7996627802.jpg	"12246_1_02_211021-172630_bem_142_elicit_0.wav
"	12	male	12.069	16000	vnd.wave	bem	bem
12246_2	7996627802.jpg	"12246_2_01_211021-172706_bem_dcc_elicit_1.wav
"	11	male	11.116	16000	vnd.wave	bem	bem
12246_3	7996627802.jpg	"12246_3_02_211021-172630_bem_142_elicit_1.wav
"	12	male	14.111	16000	vnd.wave	bem	bem
12246_4	7996627802.jpg	"12246_4_01_211021-172706_bem_dcc_elicit_2.wav
"	11	male	14.724	16000	vnd.wave	bem	bem
12247_0	432248727.jpg	"12247_0_01_211021-173004_bem_dcc_elicit_0.wav
"	11	male	8.167	16000	vnd.wave	bem	bem
12247_1	432248727.jpg	"12247_1_02_211021-172959_bem_142_elicit_0.wav
"	12	male	12.001	16000	vnd.wave	bem	bem
12247_2	432248727.jpg	"12247_2_01_211021-173004_bem_dcc_elicit_1.wav
"	11	male	9.483	16000	vnd.wave	bem	bem
12247_3	432248727.jpg	"12247_3_02_211021-172959_bem_142_elicit_1.wav
"	12	male	11.525	16000	vnd.wave	bem	bem
12247_4	432248727.jpg	"12247_4_01_211021-173004_bem_dcc_elicit_2.wav
"	11	male	13.34	16000	vnd.wave	bem	bem
12248_0	3185860969.jpg	"12248_0_01_211021-173226_bem_dcc_elicit_0.wav
"	11	male	8.802	16000	vnd.wave	bem	bem
12248_1	3185860969.jpg	"12248_1_02_211021-173214_bem_142_elicit_0.wav
"	12	male	13.68	16000	vnd.wave	bem	bem
12248_2	3185860969.jpg	"12248_2_01_211021-173226_bem_dcc_elicit_1.wav
"	11	male	14.179	16000	vnd.wave	bem	bem
12248_3	3185860969.jpg	"12248_3_02_211021-173214_bem_142_elicit_1.wav
"	12	male	14.746	16000	vnd.wave	bem	bem
12248_4	3185860969.jpg	"12248_4_01_211021-173226_bem_dcc_elicit_2.wav
"	11	male	14.451	16000	vnd.wave	bem	bem
12249_0	3499433493.jpg	"12249_0_01_211021-173509_bem_dcc_elicit_0.wav
"	11	male	13.657	16000	vnd.wave	bem	bem
12249_1	3499433493.jpg	"12249_1_02_211021-173453_bem_142_elicit_0.wav
"	12	male	12.614	16000	vnd.wave	bem	bem
12249_2	3499433493.jpg	"12249_2_01_211021-173509_bem_dcc_elicit_1.wav
"	11	male	13.022	16000	vnd.wave	bem	bem
12249_3	3499433493.jpg	"12249_3_02_211021-173453_bem_142_elicit_1.wav
"	12	male	13.635	16000	vnd.wave	bem	bem
12249_4	3499433493.jpg	"12249_4_01_211021-173509_bem_dcc_elicit_2.wav
"	11	male	11.57	16000	vnd.wave	bem	bem
12250_0	2705922624.jpg	"12250_0_01_211021-173843_bem_dcc_elicit_0.wav
"	11	male	8.19	16000	vnd.wave	bem	bem
12250_1	2705922624.jpg	"12250_1_02_211021-180824_bem_142_elicit_0.wav
"	12	male	12.863	16000	vnd.wave	bem	bem
12250_2	2705922624.jpg	"12250_2_01_211021-173843_bem_dcc_elicit_1.wav
"	11	male	10.095	16000	vnd.wave	bem	bem
12250_3	2705922624.jpg	"12250_3_02_211021-180824_bem_142_elicit_1.wav
"	12	male	16.403	16000	vnd.wave	bem	bem
12250_4	2705922624.jpg	"12250_4_01_211021-173843_bem_dcc_elicit_2.wav
"	11	male	9.823	16000	vnd.wave	bem	bem
12251_0	4895924026.jpg	"12251_0_01_211021-174509_bem_dcc_elicit_0.wav
"	11	male	12.568	16000	vnd.wave	bem	bem
12251_1	4895924026.jpg	"12251_1_02_211021-180936_bem_142_elicit_0.wav
"	12	male	12.205	16000	vnd.wave	bem	bem
12251_2	4895924026.jpg	"12251_2_01_211021-174509_bem_dcc_elicit_1.wav
"	11	male	11.706	16000	vnd.wave	bem	bem
12251_3	4895924026.jpg	"12251_3_02_211021-180936_bem_142_elicit_1.wav
"	12	male	11.23	16000	vnd.wave	bem	bem
12251_4	4895924026.jpg	"12251_4_01_211021-174509_bem_dcc_elicit_2.wav
"	11	male	8.825	16000	vnd.wave	bem	bem
12252_0	3821678223.jpg	"12252_0_01_211021-175316_bem_dcc_elicit_0.wav
"	11	male	10.64	16000	vnd.wave	bem	bem
12252_1	3821678223.jpg	"12252_1_02_211021-181152_bem_142_elicit_0.wav
"	12	male	12.636	16000	vnd.wave	bem	bem
12252_2	3821678223.jpg	"12252_2_01_211021-175316_bem_dcc_elicit_1.wav
"	11	male	9.732	16000	vnd.wave	bem	bem
12252_3	3821678223.jpg	"12252_3_02_211021-181152_bem_142_elicit_1.wav
"	12	male	10.209	16000	vnd.wave	bem	bem
12252_4	3821678223.jpg	"12252_4_01_211021-175316_bem_dcc_elicit_2.wav
"	11	male	14.383	16000	vnd.wave	bem	bem
12253_0	6673047429.jpg	"12253_0_01_211021-181048_bem_dcc_elicit_0.wav
"	11	male	9.71	16000	vnd.wave	bem	bem
12253_1	6673047429.jpg	"12253_1_02_211021-181318_bem_142_elicit_0.wav
"	12	male	9.642	16000	vnd.wave	bem	bem
12253_2	6673047429.jpg	"12253_2_01_211021-181048_bem_dcc_elicit_1.wav
"	11	male	13.884	16000	vnd.wave	bem	bem
12253_3	6673047429.jpg	"12253_3_02_211021-181318_bem_142_elicit_1.wav
"	12	male	11.547	16000	vnd.wave	bem	bem
12253_4	6673047429.jpg	"12253_4_01_211021-181048_bem_dcc_elicit_2.wav
"	11	male	11.479	16000	vnd.wave	bem	bem
12254_0	2081141788.jpg	"12254_0_01_211021-181704_bem_dcc_elicit_0.wav
"	11	male	6.08	16000	vnd.wave	bem	bem
12254_1	2081141788.jpg	"12254_1_02_211021-181533_bem_142_elicit_0.wav
"	12	male	12.137	16000	vnd.wave	bem	bem
12254_2	2081141788.jpg	"12254_2_01_211021-181704_bem_dcc_elicit_1.wav
"	11	male	11.275	16000	vnd.wave	bem	bem
12254_3	2081141788.jpg	"12254_3_02_211021-181533_bem_142_elicit_1.wav
"	12	male	14.52	16000	vnd.wave	bem	bem
12254_4	2081141788.jpg	"12254_4_01_211021-181704_bem_dcc_elicit_2.wav
"	11	male	14.814	16000	vnd.wave	bem	bem
12255_0	2604462733.jpg	"12255_0_01_211021-182233_bem_dcc_elicit_0.wav
"	11	male	11.275	16000	vnd.wave	bem	bem
12255_1	2604462733.jpg	"12255_1_02_211021-182551_bem_142_elicit_0.wav
"	12	male	11.389	16000	vnd.wave	bem	bem
12255_2	2604462733.jpg	"12255_2_01_211021-182233_bem_dcc_elicit_1.wav
"	11	male	13.544	16000	vnd.wave	bem	bem
12255_3	2604462733.jpg	"12255_3_02_211021-182551_bem_142_elicit_1.wav
"	12	male	14.383	16000	vnd.wave	bem	bem
12255_4	2604462733.jpg	"12255_4_01_211021-182233_bem_dcc_elicit_2.wav
"	11	male	13.794	16000	vnd.wave	bem	bem
12256_0	341430859.jpg	"12256_0_01_211021-182814_bem_dcc_elicit_0.wav
"	11	male	12.319	16000	vnd.wave	bem	bem
12256_1	341430859.jpg	"12256_1_02_211021-182754_bem_142_elicit_0.wav
"	12	male	13.884	16000	vnd.wave	bem	bem
12256_2	341430859.jpg	"12256_2_01_211021-182814_bem_dcc_elicit_1.wav
"	11	male	9.664	16000	vnd.wave	bem	bem
12256_3	341430859.jpg	"12256_3_02_211021-182754_bem_142_elicit_1.wav
"	12	male	12.977	16000	vnd.wave	bem	bem
12256_4	341430859.jpg	"12256_4_01_211021-182814_bem_dcc_elicit_2.wav
"	11	male	11.525	16000	vnd.wave	bem	bem
12257_0	3143978284.jpg	"12257_0_01_211021-183037_bem_dcc_elicit_0.wav
"	11	male	10.958	16000	vnd.wave	bem	bem
12257_1	3143978284.jpg	"12257_1_02_211021-183020_bem_142_elicit_0.wav
"	12	male	11.411	16000	vnd.wave	bem	bem
12257_2	3143978284.jpg	"12257_2_01_211021-183037_bem_dcc_elicit_1.wav
"	11	male	12.41	16000	vnd.wave	bem	bem
12257_3	3143978284.jpg	"12257_3_02_211021-183020_bem_142_elicit_1.wav
"	12	male	13.022	16000	vnd.wave	bem	bem
12257_4	3143978284.jpg	"12257_4_01_211021-183037_bem_dcc_elicit_2.wav
"	11	male	12.659	16000	vnd.wave	bem	bem
12258_0	2695001634.jpg	"12258_0_01_211021-183250_bem_dcc_elicit_0.wav
"	11	male	10.277	16000	vnd.wave	bem	bem
12258_1	2695001634.jpg	"12258_1_02_211021-183220_bem_142_elicit_0.wav
"	12	male	9.755	16000	vnd.wave	bem	bem
